SITE_ID,SITE_NUM,CONTROLLER_NUM,CONTROLLER_NAME,LAC,CI,REGION,NSA,SITE_NAME,POI_NAME,POI_LOCATION,POI_LONGITUDE,POI_LATITUDE,KATEGORI
PRE036,27,123,BSCZ_PAREPARE1,3,12152,SULAWESI,PARE-PARE,E_PRE036M21_TelkomPare-DMT-PAK,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE036,27,123,BSCZ_PAREPARE1,3,12153,SULAWESI,PARE-PARE,E_PRE036M21_TelkomPare-DMT-PAK,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE037,28,123,BSCZ_PAREPARE1,4,22311,SULAWESI,PARE-PARE,E_PRE037M21_KijangPare-TBG,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE037,28,123,BSCZ_PAREPARE1,4,22312,SULAWESI,PARE-PARE,E_PRE037M21_KijangPare-TBG,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE037,28,123,BSCZ_PAREPARE1,4,22313,SULAWESI,PARE-PARE,E_PRE037M21_KijangPare-TBG,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE049,35,123,BSCZ_PAREPARE1,3,24081,SULAWESI,PARE-PARE,E_PRE049M21_PelabuhanLontangge,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE049,35,123,BSCZ_PAREPARE1,3,24082,SULAWESI,PARE-PARE,E_PRE049M21_PelabuhanLontangge,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE049,35,123,BSCZ_PAREPARE1,3,24083,SULAWESI,PARE-PARE,E_PRE049M21_PelabuhanLontangge,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE049,35,123,BSCZ_PAREPARE1,3,14081,SULAWESI,PARE-PARE,E_PRE049M21_PelabuhanLontangge,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE049,35,123,BSCZ_PAREPARE1,3,14082,SULAWESI,PARE-PARE,E_PRE049M21_PelabuhanLontangge,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE049,35,123,BSCZ_PAREPARE1,3,14083,SULAWESI,PARE-PARE,E_PRE049M21_PelabuhanLontangge,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE050,36,123,BSCZ_PAREPARE1,3,24281,SULAWESI,PARE-PARE,E_PRE050M21_Jl.PelitaPare,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE050,36,123,BSCZ_PAREPARE1,3,24282,SULAWESI,PARE-PARE,E_PRE050M21_Jl.PelitaPare,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE050,36,123,BSCZ_PAREPARE1,3,24283,SULAWESI,PARE-PARE,E_PRE050M21_Jl.PelitaPare,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE050,36,123,BSCZ_PAREPARE1,3,19981,SULAWESI,PARE-PARE,E_PRE050M21_Jl.PelitaPare,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE050,36,123,BSCZ_PAREPARE1,3,19982,SULAWESI,PARE-PARE,E_PRE050M21_Jl.PelitaPare,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE050,36,123,BSCZ_PAREPARE1,3,19983,SULAWESI,PARE-PARE,E_PRE050M21_Jl.PelitaPare,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE053,38,123,BSCZ_PAREPARE1,3,24321,SULAWESI,PARE-PARE,E_PRE053M21_MCKorban40000,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE053,38,123,BSCZ_PAREPARE1,3,24322,SULAWESI,PARE-PARE,E_PRE053M21_MCKorban40000,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE053,38,123,BSCZ_PAREPARE1,3,24323,SULAWESI,PARE-PARE,E_PRE053M21_MCKorban40000,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE068,1706,123,BSCZ_PAREPARE1,3,19131,SULAWESI,PARE-PARE,E_PRE068M21_UjungSabang-STP,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE068,1706,123,BSCZ_PAREPARE1,3,19132,SULAWESI,PARE-PARE,E_PRE068M21_UjungSabang-STP,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE068,1706,123,BSCZ_PAREPARE1,3,19133,SULAWESI,PARE-PARE,E_PRE068M21_UjungSabang-STP,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE083,2106,123,BSCZ_PAREPARE1,4,39641,SULAWESI,PARE-PARE,E_PRE083M21_MCPJalanJambuPare-TBG,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE083,2106,123,BSCZ_PAREPARE1,4,39642,SULAWESI,PARE-PARE,E_PRE083M21_MCPJalanJambuPare-TBG,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
PRE083,2106,123,BSCZ_PAREPARE1,4,39643,SULAWESI,PARE-PARE,E_PRE083M21_MCPJalanJambuPare-TBG,PELABUHAN NUSANTARA PAREPARE,BANDARA/STASIUN/PELABUHAN,119.62116,-4.012998,BAU
SML001,804,206,BSCZ_SAUMLAKI,2,47121,PUMA,AMBON,E_SML001M21_Saumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML001,804,206,BSCZ_SAUMLAKI,2,47122,PUMA,AMBON,E_SML001M21_Saumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML001,804,206,BSCZ_SAUMLAKI,2,47123,PUMA,AMBON,E_SML001M21_Saumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML001,804,206,BSCZ_SAUMLAKI,2,7121,PUMA,AMBON,E_SML001M21_Saumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML001,804,206,BSCZ_SAUMLAKI,2,7122,PUMA,AMBON,E_SML001M21_Saumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML001,804,206,BSCZ_SAUMLAKI,2,7123,PUMA,AMBON,E_SML001M21_Saumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML004,807,202,BSCZ_KUDAMATI,6,27181,PUMA,AMBON,E_SML004M21_Larat,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML004,807,202,BSCZ_KUDAMATI,6,27182,PUMA,AMBON,E_SML004M21_Larat,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML004,807,202,BSCZ_KUDAMATI,6,27183,PUMA,AMBON,E_SML004M21_Larat,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML004,807,202,BSCZ_KUDAMATI,6,17181,PUMA,AMBON,E_SML004M21_Larat,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML004,807,202,BSCZ_KUDAMATI,6,17182,PUMA,AMBON,E_SML004M21_Larat,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML004,807,202,BSCZ_KUDAMATI,6,17183,PUMA,AMBON,E_SML004M21_Larat,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML007,809,206,BSCZ_SAUMLAKI,2,27971,PUMA,AMBON,E_SML007M21_SaumlakiOlilit-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML007,809,206,BSCZ_SAUMLAKI,2,27972,PUMA,AMBON,E_SML007M21_SaumlakiOlilit-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML007,809,206,BSCZ_SAUMLAKI,2,27973,PUMA,AMBON,E_SML007M21_SaumlakiOlilit-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML007,809,206,BSCZ_SAUMLAKI,2,47971,PUMA,AMBON,E_SML007M21_SaumlakiOlilit-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML007,809,206,BSCZ_SAUMLAKI,2,47972,PUMA,AMBON,E_SML007M21_SaumlakiOlilit-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML007,809,206,BSCZ_SAUMLAKI,2,47973,PUMA,AMBON,E_SML007M21_SaumlakiOlilit-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML017,818,202,BSCZ_KUDAMATI,6,38171,PUMA,AMBON,E_SML017M21_RitabelTanimbar-PTI,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML017,818,202,BSCZ_KUDAMATI,6,38172,PUMA,AMBON,E_SML017M21_RitabelTanimbar-PTI,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML017,818,202,BSCZ_KUDAMATI,6,38173,PUMA,AMBON,E_SML017M21_RitabelTanimbar-PTI,PASAR LARAT,SPECIAL AREA/MALL/ALUN ALUN,131.71596,-7.153024,VIP
SML018,819,206,BSCZ_SAUMLAKI,2,37891,PUMA,AMBON,E_SML018M21_TanimbarSelatan-TBG,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML018,819,206,BSCZ_SAUMLAKI,2,37892,PUMA,AMBON,E_SML018M21_TanimbarSelatan-TBG,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML018,819,206,BSCZ_SAUMLAKI,2,37893,PUMA,AMBON,E_SML018M21_TanimbarSelatan-TBG,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML018,819,206,BSCZ_SAUMLAKI,2,47891,PUMA,AMBON,E_SML018M21_TanimbarSelatan-TBG,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML018,819,206,BSCZ_SAUMLAKI,2,47892,PUMA,AMBON,E_SML018M21_TanimbarSelatan-TBG,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML018,819,206,BSCZ_SAUMLAKI,2,47893,PUMA,AMBON,E_SML018M21_TanimbarSelatan-TBG,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML025,821,206,BSCZ_SAUMLAKI,2,38381,PUMA,AMBON,E_SML025M21_BtnSaumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML025,821,206,BSCZ_SAUMLAKI,2,38382,PUMA,AMBON,E_SML025M21_BtnSaumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML025,821,206,BSCZ_SAUMLAKI,2,38383,PUMA,AMBON,E_SML025M21_BtnSaumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML025,821,206,BSCZ_SAUMLAKI,2,58381,PUMA,AMBON,E_SML025M21_BtnSaumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML025,821,206,BSCZ_SAUMLAKI,2,58382,PUMA,AMBON,E_SML025M21_BtnSaumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML025,821,206,BSCZ_SAUMLAKI,2,58383,PUMA,AMBON,E_SML025M21_BtnSaumlaki,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML026,822,206,BSCZ_SAUMLAKI,2,40261,PUMA,AMBON,E_SML026M21_KampungBabar-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML026,822,206,BSCZ_SAUMLAKI,2,40262,PUMA,AMBON,E_SML026M21_KampungBabar-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML026,822,206,BSCZ_SAUMLAKI,2,40263,PUMA,AMBON,E_SML026M21_KampungBabar-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML026,822,206,BSCZ_SAUMLAKI,2,48181,PUMA,AMBON,E_SML026M21_KampungBabar-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML026,822,206,BSCZ_SAUMLAKI,2,48182,PUMA,AMBON,E_SML026M21_KampungBabar-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SML026,822,206,BSCZ_SAUMLAKI,2,48183,PUMA,AMBON,E_SML026M21_KampungBabar-DMT,PELABUHAN SAUMLAKI,BANDARA/STASIUN/PELABUHAN,131.297679,-7.982634,VIP
SNS040,96,113,BSCZ_PENGAYOMAN4,1,46801,SULAWESI,MAKASSAR,E_SNS040M21_Panciro-DMT,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SNS040,96,113,BSCZ_PENGAYOMAN4,1,46802,SULAWESI,MAKASSAR,E_SNS040M21_Panciro-DMT,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SNS040,96,113,BSCZ_PENGAYOMAN4,1,46803,SULAWESI,MAKASSAR,E_SNS040M21_Panciro-DMT,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SNS040,96,113,BSCZ_PENGAYOMAN4,1,26801,SULAWESI,MAKASSAR,E_SNS040M21_Panciro-DMT,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SNS040,96,113,BSCZ_PENGAYOMAN4,1,26802,SULAWESI,MAKASSAR,E_SNS040M21_Panciro-DMT,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SNS040,96,113,BSCZ_PENGAYOMAN4,1,26803,SULAWESI,MAKASSAR,E_SNS040M21_Panciro-DMT,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SNS114,128,113,BSCZ_PENGAYOMAN4,1,45681,SULAWESI,MAKASSAR,E_SNS114M21_MCSirajuddinBasoi,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SNS114,128,113,BSCZ_PENGAYOMAN4,1,45682,SULAWESI,MAKASSAR,E_SNS114M21_MCSirajuddinBasoi,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SNS114,128,113,BSCZ_PENGAYOMAN4,1,45683,SULAWESI,MAKASSAR,E_SNS114M21_MCSirajuddinBasoi,LAPANGAN SYEKH YUSUF,SPECIAL AREA/MALL/ALUN ALUN,119.4520239,-5.20192922,BAU
SON001,150,222,BSCZ_SORONG1,5,44161,PUMA,SORONG,E_SON001M21_StoSorong-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON001,150,222,BSCZ_SORONG1,5,44162,PUMA,SORONG,E_SON001M21_StoSorong-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON001,150,222,BSCZ_SORONG1,5,44163,PUMA,SORONG,E_SON001M21_StoSorong-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON001,150,222,BSCZ_SORONG1,5,14161,PUMA,SORONG,E_SON001M21_StoSorong-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON001,150,222,BSCZ_SORONG1,5,14162,PUMA,SORONG,E_SON001M21_StoSorong-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON001,150,222,BSCZ_SORONG1,5,14163,PUMA,SORONG,E_SON001M21_StoSorong-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON073,154,222,BSCZ_SORONG1,5,44791,PUMA,SORONG,E_SON073M21_PdamSorongIsat-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON073,154,222,BSCZ_SORONG1,5,44792,PUMA,SORONG,E_SON073M21_PdamSorongIsat-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON073,154,222,BSCZ_SORONG1,5,44793,PUMA,SORONG,E_SON073M21_PdamSorongIsat-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON073,154,222,BSCZ_SORONG1,5,54791,PUMA,SORONG,E_SON073M21_PdamSorongIsat-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON073,154,222,BSCZ_SORONG1,5,54792,PUMA,SORONG,E_SON073M21_PdamSorongIsat-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON073,154,222,BSCZ_SORONG1,5,54793,PUMA,SORONG,E_SON073M21_PdamSorongIsat-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON090,159,222,BSCZ_SORONG1,5,24321,PUMA,SORONG,E_SON090M21_RemuUtara-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON090,159,222,BSCZ_SORONG1,5,24322,PUMA,SORONG,E_SON090M21_RemuUtara-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON090,159,222,BSCZ_SORONG1,5,24323,PUMA,SORONG,E_SON090M21_RemuUtara-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON097,160,222,BSCZ_SORONG1,5,24251,PUMA,SORONG,E_SON097M21_Klademak-TBG,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON097,160,222,BSCZ_SORONG1,5,24252,PUMA,SORONG,E_SON097M21_Klademak-TBG,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON097,160,222,BSCZ_SORONG1,5,24253,PUMA,SORONG,E_SON097M21_Klademak-TBG,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON107,161,222,BSCZ_SORONG1,5,24131,PUMA,SORONG,E_SON107M21_TmpSorong-PTI,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON107,161,222,BSCZ_SORONG1,5,24132,PUMA,SORONG,E_SON107M21_TmpSorong-PTI,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON107,161,222,BSCZ_SORONG1,5,24133,PUMA,SORONG,E_SON107M21_TmpSorong-PTI,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON107,161,222,BSCZ_SORONG1,5,44131,PUMA,SORONG,E_SON107M21_TmpSorong-PTI,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON107,161,222,BSCZ_SORONG1,5,44132,PUMA,SORONG,E_SON107M21_TmpSorong-PTI,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON107,161,222,BSCZ_SORONG1,5,44133,PUMA,SORONG,E_SON107M21_TmpSorong-PTI,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON109,162,222,BSCZ_SORONG1,5,44991,PUMA,SORONG,E_SON109M21_RamayanaSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON109,162,222,BSCZ_SORONG1,5,44992,PUMA,SORONG,E_SON109M21_RamayanaSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON109,162,222,BSCZ_SORONG1,5,44993,PUMA,SORONG,E_SON109M21_RamayanaSorong,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON124,163,222,BSCZ_SORONG1,5,41241,PUMA,SORONG,E_SON124M21_KompleksMakamPahlawanSorong-TBG,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON124,163,222,BSCZ_SORONG1,5,41242,PUMA,SORONG,E_SON124M21_KompleksMakamPahlawanSorong-TBG,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON124,163,222,BSCZ_SORONG1,5,41243,PUMA,SORONG,E_SON124M21_KompleksMakamPahlawanSorong-TBG,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON133,164,222,BSCZ_SORONG1,5,24281,PUMA,SORONG,E_SON133M21_RukoTerminalPasarBersama,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON133,164,222,BSCZ_SORONG1,5,24282,PUMA,SORONG,E_SON133M21_RukoTerminalPasarBersama,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON133,164,222,BSCZ_SORONG1,5,24283,PUMA,SORONG,E_SON133M21_RukoTerminalPasarBersama,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON162,176,222,BSCZ_SORONG1,5,41621,PUMA,SORONG,E_SON162M21_McpAhmadYani2-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON162,176,222,BSCZ_SORONG1,5,41622,PUMA,SORONG,E_SON162M21_McpAhmadYani2-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
SON162,176,222,BSCZ_SORONG1,5,41623,PUMA,SORONG,E_SON162M21_McpAhmadYani2-DMT,RAMAYANA MALL,SPECIAL AREA/MALL/ALUN ALUN,131.2756804,-0.8823653,VIP
TER018,1361,129,BSCZ_TERNATE1,3,47451,SULAWESI,MANADO,E_TER018M21_ManggaDua,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER018,1361,129,BSCZ_TERNATE1,3,47452,SULAWESI,MANADO,E_TER018M21_ManggaDua,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER018,1361,129,BSCZ_TERNATE1,3,47453,SULAWESI,MANADO,E_TER018M21_ManggaDua,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER018,1361,129,BSCZ_TERNATE1,3,7451,SULAWESI,MANADO,E_TER018M21_ManggaDua,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER018,1361,129,BSCZ_TERNATE1,3,7452,SULAWESI,MANADO,E_TER018M21_ManggaDua,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER018,1361,129,BSCZ_TERNATE1,3,7453,SULAWESI,MANADO,E_TER018M21_ManggaDua,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER025,1364,129,BSCZ_TERNATE1,3,47781,SULAWESI,MANADO,E_TER025M21_Kalumata2-TBG,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER025,1364,129,BSCZ_TERNATE1,3,47782,SULAWESI,MANADO,E_TER025M21_Kalumata2-TBG,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER025,1364,129,BSCZ_TERNATE1,3,47783,SULAWESI,MANADO,E_TER025M21_Kalumata2-TBG,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER025,1364,129,BSCZ_TERNATE1,3,27781,SULAWESI,MANADO,E_TER025M21_Kalumata2-TBG,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER025,1364,129,BSCZ_TERNATE1,3,27782,SULAWESI,MANADO,E_TER025M21_Kalumata2-TBG,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER025,1364,129,BSCZ_TERNATE1,3,27783,SULAWESI,MANADO,E_TER025M21_Kalumata2-TBG,PELABUHAN FERRY,BANDARA/STASIUN/PELABUHAN,127.3752,0.7645,BAU
TER050,1379,129,BSCZ_TERNATE1,4,37961,SULAWESI,MANADO,E_TER050M21_HotelNirwana,JATILAND MALL TERNATE,SPECIAL AREA/MALL/ALUN ALUN,127.3902,0.7911,BAU
TER050,1379,129,BSCZ_TERNATE1,4,37962,SULAWESI,MANADO,E_TER050M21_HotelNirwana,JATILAND MALL TERNATE,SPECIAL AREA/MALL/ALUN ALUN,127.3902,0.7911,BAU
TER050,1379,129,BSCZ_TERNATE1,4,37963,SULAWESI,MANADO,E_TER050M21_HotelNirwana,JATILAND MALL TERNATE,SPECIAL AREA/MALL/ALUN ALUN,127.3902,0.7911,BAU
TER050,1379,129,BSCZ_TERNATE1,4,57961,SULAWESI,MANADO,E_TER050M21_HotelNirwana,JATILAND MALL TERNATE,SPECIAL AREA/MALL/ALUN ALUN,127.3902,0.7911,BAU
