PrimKey,SITE_ID,SITE_NUM,CONTROLLER_NUM,CONTROLLER_NAME,REGION,SITE_NAME,LAC,CI,LAC_CI_NODE,BAND,NODE,LONGITUDE,LATITUDE,CLUSTER_NAME,SUB_NAME,NSA,POI_AREA,POI_REGIONAL,POI_NAME,POI_LOCATION,POI_CATEGORY,POI_LONGITUDE,POI_LATITUDE,KATEGORI
,NAB210,466,248,BSCZ_NABIRE1,PUMA,N_NAB210M21_PoronaiKarang-DMT,19651,6,19651_6_2G,DCS 1800,2G,135.48404,-3.39359,,,MANOKWARI,MANOKWARI,PUMA,BMW NABIRE,RESIDENTIAL,RESIDENTIAL,135.48404,-3.39359,RESIDENTIAL
,TUL046,858,208,BSCZ_TUAL,PUMA,TUL046MD1_ISLAMICCENTERTUAL,19890,6,19890_6_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL046,858,208,BSCZ_TUAL,PUMA,TUL046MD1_ISLAMICCENTERTUAL,19890,7,19890_7_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL046,858,208,BSCZ_TUAL,PUMA,TUL046MD1_ISLAMICCENTERTUAL,19890,8,19890_8_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL048,860,208,BSCZ_TUAL,PUMA,TUL048MD1_UNIVERSITASTUAL,19890,6,19890_6_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL048,860,208,BSCZ_TUAL,PUMA,TUL048MD1_UNIVERSITASTUAL,19890,7,19890_7_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL048,860,208,BSCZ_TUAL,PUMA,TUL048MD1_UNIVERSITASTUAL,19890,8,19890_8_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL061,871,208,BSCZ_TUAL,PUMA,TUL061MD1_KALENDERTUAL(DMT),19890,6,19890_6_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL061,871,208,BSCZ_TUAL,PUMA,TUL061MD1_KALENDERTUAL(DMT),19890,7,19890_7_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL061,871,208,BSCZ_TUAL,PUMA,TUL061MD1_KALENDERTUAL(DMT),19890,8,19890_8_2G,DCS 1800,2G,132.7465,-5.6406,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.7465,-5.6406,RELIGION
,TUL167,905,208,BSCZ_TUAL,PUMA,C_TUL167M21_Ketsoblak-TBG,19890,1,19890_1_2G,GSM 900,2G,132.74727,-5.64204,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.74727,-5.64204,RELIGION
,TUL167,905,208,BSCZ_TUAL,PUMA,C_TUL167M21_Ketsoblak-TBG,19890,2,19890_2_2G,GSM 900,2G,132.74727,-5.64204,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.74727,-5.64204,RELIGION
,TUL167,905,208,BSCZ_TUAL,PUMA,C_TUL167M21_Ketsoblak-TBG,19890,3,19890_3_2G,GSM 900,2G,132.74727,-5.64204,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.74727,-5.64204,RELIGION
,TUL167,905,208,BSCZ_TUAL,PUMA,C_TUL167M21_Ketsoblak-TBG,19890,6,19890_6_2G,DCS 1800,2G,132.74727,-5.64204,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.74727,-5.64204,RELIGION
,TUL167,905,208,BSCZ_TUAL,PUMA,C_TUL167M21_Ketsoblak-TBG,19890,7,19890_7_2G,DCS 1800,2G,132.74727,-5.64204,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.74727,-5.64204,RELIGION
,TUL167,905,208,BSCZ_TUAL,PUMA,C_TUL167M21_Ketsoblak-TBG,19890,8,19890_8_2G,DCS 1800,2G,132.74727,-5.64204,,,AMBON,AMBON,PUMA,ISLAMIC CENTER TUAL,RELIGION,RELIGION,132.74727,-5.64204,RELIGION
,NLA157,703,203,BSCZ_NAMLEA,PUMA,N_NLA157M21_TelkomWaepo-DMT,19881,1,19881_1_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA157,703,203,BSCZ_NAMLEA,PUMA,N_NLA157M21_TelkomWaepo-DMT,19881,2,19881_2_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA157,703,203,BSCZ_NAMLEA,PUMA,N_NLA157M21_TelkomWaepo-DMT,19881,3,19881_3_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA157,703,203,BSCZ_NAMLEA,PUMA,N_NLA157M21_TelkomWaepo-DMT,19881,6,19881_6_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA157,703,203,BSCZ_NAMLEA,PUMA,N_NLA157M21_TelkomWaepo-DMT,19881,7,19881_7_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA157,703,203,BSCZ_NAMLEA,PUMA,N_NLA157M21_TelkomWaepo-DMT,19881,8,19881_8_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA005,707,203,BSCZ_NAMLEA,PUMA,E_NLA005M21_Waeapo-DMT,19881,1,19881_1_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA005,707,203,BSCZ_NAMLEA,PUMA,E_NLA005M21_Waeapo-DMT,19881,2,19881_2_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA005,707,203,BSCZ_NAMLEA,PUMA,E_NLA005M21_Waeapo-DMT,19881,3,19881_3_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA005,707,203,BSCZ_NAMLEA,PUMA,E_NLA005M21_Waeapo-DMT,19881,6,19881_6_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA005,707,203,BSCZ_NAMLEA,PUMA,E_NLA005M21_Waeapo-DMT,19881,7,19881_7_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA005,707,203,BSCZ_NAMLEA,PUMA,E_NLA005M21_Waeapo-DMT,19881,8,19881_8_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA156,771,203,BSCZ_NAMLEA,PUMA,C_NLA156M21_WalyNamrole-TBG,19881,1,19881_1_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA156,771,203,BSCZ_NAMLEA,PUMA,C_NLA156M21_WalyNamrole-TBG,19881,2,19881_2_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA156,771,203,BSCZ_NAMLEA,PUMA,C_NLA156M21_WalyNamrole-TBG,19881,3,19881_3_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA156,771,203,BSCZ_NAMLEA,PUMA,C_NLA156M21_WalyNamrole-TBG,19881,8,19881_8_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA150,773,203,BSCZ_NAMLEA,PUMA,C_NLA150M21_Waelikut-TBG,19881,1,19881_1_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA150,773,203,BSCZ_NAMLEA,PUMA,C_NLA150M21_Waelikut-TBG,19881,2,19881_2_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA150,773,203,BSCZ_NAMLEA,PUMA,C_NLA150M21_Waelikut-TBG,19881,3,19881_3_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA150,773,203,BSCZ_NAMLEA,PUMA,C_NLA150M21_Waelikut-TBG,19881,6,19881_6_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA150,773,203,BSCZ_NAMLEA,PUMA,C_NLA150M21_Waelikut-TBG,19881,7,19881_7_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA150,773,203,BSCZ_NAMLEA,PUMA,C_NLA150M21_Waelikut-TBG,19881,8,19881_8_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA383,785,203,BSCZ_NAMLEA,PUMA,C_NLA383M21_WaekasarWaeapo-DMT,19881,6,19881_6_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA154,777,203,BSCZ_NAMLEA,PUMA,N_NLA154M21_WaekertaWaepo,19881,2,19881_2_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA154,777,203,BSCZ_NAMLEA,PUMA,N_NLA154M21_WaekertaWaepo,19881,3,19881_3_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA156,771,203,BSCZ_NAMLEA,PUMA,C_NLA156M21_WalyNamrole-TBG,19881,6,19881_6_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA155,776,203,BSCZ_NAMLEA,PUMA,N_NLA155M21_Wamsisi-TBG,19881,3,19881_3_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA155,776,203,BSCZ_NAMLEA,PUMA,N_NLA155M21_Wamsisi-TBG,19881,2,19881_2_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA155,776,203,BSCZ_NAMLEA,PUMA,N_NLA155M21_Wamsisi-TBG,19881,1,19881_1_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA155,776,203,BSCZ_NAMLEA,PUMA,N_NLA155M21_Wamsisi-TBG,19881,8,19881_8_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA155,776,203,BSCZ_NAMLEA,PUMA,N_NLA155M21_Wamsisi-TBG,19881,7,19881_7_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA155,776,203,BSCZ_NAMLEA,PUMA,N_NLA155M21_Wamsisi-TBG,19881,6,19881_6_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WISATA PANTAI MANGROVE,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA383,785,203,BSCZ_NAMLEA,PUMA,C_NLA383M21_WaekasarWaeapo-DMT,19881,1,19881_1_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA383,785,203,BSCZ_NAMLEA,PUMA,C_NLA383M21_WaekasarWaeapo-DMT,19881,2,19881_2_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA383,785,203,BSCZ_NAMLEA,PUMA,C_NLA383M21_WaekasarWaeapo-DMT,19881,3,19881_3_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA383,785,203,BSCZ_NAMLEA,PUMA,C_NLA383M21_WaekasarWaeapo-DMT,19881,7,19881_7_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA383,785,203,BSCZ_NAMLEA,PUMA,C_NLA383M21_WaekasarWaeapo-DMT,19881,8,19881_8_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA154,777,203,BSCZ_NAMLEA,PUMA,N_NLA154M21_WaekertaWaepo,19881,1,19881_1_2G,GSM 900,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA154,777,203,BSCZ_NAMLEA,PUMA,N_NLA154M21_WaekertaWaepo,19881,6,19881_6_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA154,777,203,BSCZ_NAMLEA,PUMA,N_NLA154M21_WaekertaWaepo,19881,7,19881_7_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,NLA154,777,203,BSCZ_NAMLEA,PUMA,N_NLA154M21_WaekertaWaepo,19881,8,19881_8_2G,DCS 1800,2G,126.97942,-3.35802,,,AMBON,AMBON,PUMA,WAEPO,RESIDENTIAL,RESIDENTIAL,126.97942,-3.35802,RESIDENTIAL
,AMB027,1047,200,BSCZ_PATTIMURA3,PUMA,E_AMB027M21_McrLorongAster,19823,8,19823_8_2G,DCS 1800,2G,128.20177,-3.67098,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.20177,-3.67098,SPECIAL AREA
,AMB349,1026,200,BSCZ_PATTIMURA3,PUMA,E_AMB349M21_McpMalukuCityMall-STP,19829,7,19829_7_2G,DCS 1800,2G,128.19916,-3.67238,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19916,-3.67238,SPECIAL AREA
,AMB505,1152,200,BSCZ_PATTIMURA3,PUMA,E_AMB505M21_McpSplitTbghativeKecil-DMT,19829,7,19829_7_2G,DCS 1800,2G,128.19916,-3.67238,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19916,-3.67238,SPECIAL AREA
,COK221,221,200,BSCZ_PATTIMURA3,PUMA,N_COK221M21_CombatRsSiloamVip,19822,7,19822_7_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,COK221,221,200,BSCZ_PATTIMURA3,PUMA,N_COK221M21_CombatRsSiloamVip,19822,8,19822_8_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,COK221,221,200,BSCZ_PATTIMURA3,PUMA,N_COK221M21_CombatRsSiloamVip,19822,6,19822_6_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,AMB027,1047,200,BSCZ_PATTIMURA3,PUMA,E_AMB027M21_McrLorongAster,19822,7,19822_7_2G,DCS 1800,2G,128.20177,-3.67098,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.20177,-3.67098,SPECIAL AREA
,AMB027,1047,200,BSCZ_PATTIMURA3,PUMA,E_AMB027M21_McrLorongAster,19822,6,19822_6_2G,DCS 1800,2G,128.20177,-3.67098,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.20177,-3.67098,SPECIAL AREA
,AMB160,1040,200,BSCZ_PATTIMURA3,PUMA,E_AMB160M21_MalukuCityMall-VIO,19822,6,19822_6_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,AMB160,2160,200,BSCZ_PATTIMURA3,PUMA,E_AMB160I21_MalukuCityMall-VIO,19822,9,19822_9_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,AMB160,2160,200,BSCZ_PATTIMURA3,PUMA,E_AMB160I21_MalukuCityMall-VIO,19822,6,19822_6_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,AMB349,1026,200,BSCZ_PATTIMURA3,PUMA,E_AMB349M21_McpMalukuCityMall-STP,19826,6,19826_6_2G,DCS 1800,2G,128.19916,-3.67238,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19916,-3.67238,SPECIAL AREA
,AMB349,1026,200,BSCZ_PATTIMURA3,PUMA,E_AMB349M21_McpMalukuCityMall-STP,19826,8,19826_8_2G,DCS 1800,2G,128.19916,-3.67238,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19916,-3.67238,SPECIAL AREA
,AMB160,1040,200,BSCZ_PATTIMURA3,PUMA,E_AMB160M21_MalukuCityMall-VIO,19826,8,19826_8_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,AMB160,1040,200,BSCZ_PATTIMURA3,PUMA,E_AMB160M21_MalukuCityMall-VIO,19826,7,19826_7_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,AMB160,2160,200,BSCZ_PATTIMURA3,PUMA,E_AMB160I21_MalukuCityMall-VIO,19826,7,19826_7_2G,DCS 1800,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,AMB505,1152,200,BSCZ_PATTIMURA3,PUMA,E_AMB505M21_McpSplitTbghativeKecil-DMT,19826,6,19826_6_2G,DCS 1800,2G,128.19916,-3.67238,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19916,-3.67238,SPECIAL AREA
,AMB505,1152,200,BSCZ_PATTIMURA3,PUMA,E_AMB505M21_McpSplitTbghativeKecil-DMT,19826,8,19826_8_2G,DCS 1800,2G,128.19916,-3.67238,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19916,-3.67238,SPECIAL AREA
,COK221,221,200,BSCZ_PATTIMURA3,PUMA,N_COK221M21_CombatRsSiloamVip,19832,3,19832_3_2G,GSM 900,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,COK221,221,200,BSCZ_PATTIMURA3,PUMA,N_COK221M21_CombatRsSiloamVip,19832,1,19832_1_2G,GSM 900,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,COK221,221,200,BSCZ_PATTIMURA3,PUMA,N_COK221M21_CombatRsSiloamVip,19832,2,19832_2_2G,GSM 900,2G,128.19615,3.66916,,,AMBON,AMBON,PUMA,MALUKU CITY MALL,SPECIAL AREA,SPECIAL AREA/MALL/ALUN ALUN,128.19615,3.66916,SPECIAL AREA
,MWR004,420,223,BSCZ_MANOKWARI1,PUMA,E_MWR004M21_Prafi,19762,1,19762_1_2G,GSM 900,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR004,420,223,BSCZ_MANOKWARI1,PUMA,E_MWR004M21_Prafi,19762,2,19762_2_2G,GSM 900,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR004,420,223,BSCZ_MANOKWARI1,PUMA,E_MWR004M21_Prafi,19762,3,19762_3_2G,GSM 900,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR004,420,223,BSCZ_MANOKWARI1,PUMA,E_MWR004M21_Prafi,19762,6,19762_6_2G,DCS 1800,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR004,420,223,BSCZ_MANOKWARI1,PUMA,E_MWR004M21_Prafi,19762,7,19762_7_2G,DCS 1800,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR004,420,223,BSCZ_MANOKWARI1,PUMA,E_MWR004M21_Prafi,19762,8,19762_8_2G,DCS 1800,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR062,430,223,BSCZ_MANOKWARI1,PUMA,E_MWR062M21_UdapiHilir-TBG,19762,1,19762_1_2G,GSM 900,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR062,430,223,BSCZ_MANOKWARI1,PUMA,E_MWR062M21_UdapiHilir-TBG,19762,2,19762_2_2G,GSM 900,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR062,430,223,BSCZ_MANOKWARI1,PUMA,E_MWR062M21_UdapiHilir-TBG,19762,3,19762_3_2G,GSM 900,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR062,430,223,BSCZ_MANOKWARI1,PUMA,E_MWR062M21_UdapiHilir-TBG,19762,4,19762_4_2G,GSM 900,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
,MWR062,430,223,BSCZ_MANOKWARI1,PUMA,E_MWR062M21_UdapiHilir-TBG,19762,6,19762_6_2G,DCS 1800,2G,133.8271,-0.8816,,,MANOKWARI,MANOKWARI,PUMA,PRAFI MANOKWARI,RESIDENTIAL,RESIDENTIAL,133.8271,-0.8816,RESIDENTIAL
