Subnetwrok ID,EMS,Subnetwork Name,Regional,ID-BOARDINFO/Port,USERLABEL,Remark,BOARDINFO,MODULE,PORTTYPE,LOCALPORT,SUBPORT,VLANID,VPNID,MAC,IPV4ADDR,IPV4SUBNETMASKLEN,IPV6ADDR,IPV6SUBNETMASKLEN
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3083,0,,10.248.49.98,30,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3093,0,,10.248.49.102,30,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/23/2,IPGB_Interface1_1/3/23,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-3E-B6-C3,10.248.43.50,30,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/23/3,IPAbis_Interface1_1/3/23,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-3E-CD-12,10.248.50.98,30,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-3E-A8-F7,,,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3084,0,,10.248.49.106,30,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3094,0,,10.248.49.110,30,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/24/2,IPGB_Interface2_1/3/24,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-3E-BF-46,10.248.43.54,30,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/24/3,IPAbis_Interface2_1/3/24,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-3E-D5-95,10.248.50.102,30,,
202,EMS6,BSCZ_KUDAMATI,SORONG,202-1/3/25/1,IPAbis_TestSite_IF_IP,Abis,1/3/2025,1,0,1,0,0,0,00-19-C6-3E-B1-7A,192.168.2.2,28,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-40-30-21,,,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3085,0,,10.248.49.226,30,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3095,0,,10.248.49.230,30,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/23/2,IPGB_Interface1_1/3/23,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-40-46-70,10.248.43.114,30,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/23/3,IPAbis_Interface1_1/3/23,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-40-5C-BF,10.248.50.226,30,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-40-38-A4,,,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3086,0,,10.248.49.234,30,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3096,0,,10.248.49.238,30,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/24/2,IPGB_Interface2_1/3/24,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-40-4E-F3,10.248.43.118,30,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/24/3,IPAbis_Interface2_1/3/24,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-40-65-42,10.248.50.230,30,,
203,EMS6,BSCZ_NAMLEA,AMBON,203-1/3/25/1,IPAbis_TestSite_IF_IP,Abis,1/3/2025,1,0,1,0,0,0,00-19-C6-40-41-27,192.168.2.2,28,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-41-BF-CE,,,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3081,0,,10.248.52.162,30,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3091,0,,10.248.52.166,30,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/23/2,IPGB_Interface1_1/3/23,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-41-D6-1D,10.248.43.202,30,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/23/3,IPAbis_Interface1_1/3/23,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-41-EC-6C,10.248.51.130,30,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-41-C8-51,,,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3082,0,,10.248.52.170,30,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3092,0,,10.248.52.174,30,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/24/2,IPGB_Interface2_1/3/24,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-41-DE-A0,10.248.43.206,30,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/24/3,IPAbis_Interface2_1/3/24,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-41-F4-EF,10.248.51.134,30,,
204,EMS6,BSCZ_BULA,SORONG,204-1/3/24/5,IPAbis_TestSite_IF_IP,Abis,1/3/2024,1,0,5,0,0,0,00-19-C6-42-21-8D,192.168.2.2,28,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-43-4F-7B,,,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3083,0,,10.248.49.130,30,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3093,0,,10.248.49.134,30,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/23/2,IPGB_Interface1_1/3/23,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-43-65-CA,10.248.43.66,30,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/23/3,IPAbis_Interface1_1/3/23,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-43-7C-19,10.248.50.130,30,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-43-57-FE,,,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3084,0,,10.248.49.138,30,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3094,0,,10.248.49.142,30,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/24/2,IPGB_Interface2_1/3/24,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-43-6E-4D,10.248.43.70,30,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/24/3,IPAbis_Interface2_1/3/24,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-43-84-9C,10.248.50.134,30,,
205,EMS6,BSCZ_MASOHI1,AMBON,205-1/3/25/1,IPAbis_TestSite_IF_IP,Abis,1/3/2025,1,0,1,0,0,0,00-19-C6-43-60-81,192.168.2.2,28,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-44-DF-28,,,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3087,0,,10.248.52.82,30,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3097,0,,10.248.52.86,30,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/23/2,IPGB_Interface1_1/3/23,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-44-F5-77,10.248.43.170,30,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/23/3,IPAbis_Interface1_1/3/23,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-45-0B-C6,10.248.51.50,30,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/23/4,IPAbis_TestSite_IF_IP,Abis,1/3/2023,1,0,4,0,0,0,00-19-C6-45-22-15,192.168.2.2,28,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-44-E7-AB,,,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3088,0,,10.248.52.90,30,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3098,0,,10.248.52.94,30,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/24/2,IPGB_Interface2_1/3/24,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-44-FD-FA,10.248.43.174,30,,
206,EMS6,BSCZ_SAUMLAKI,SORONG,206-1/3/24/3,IPAbis_Interface1_1/3/24,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-45-14-49,10.248.51.54,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/23/1,IPA_CP&UP_interface1,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-46-6E-D5,,,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/23/1,IPA_CP_Interface1,AoIP,1/3/2023,1,0,1,1,3085,0,,10.248.52.98,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/23/1,IPA_UP_Interface1,AoIP,1/3/2023,1,0,1,2,3095,0,,10.248.52.102,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/23/2,IPGB_Interface1,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-46-85-24,10.248.43.178,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/23/3,IPAbis_Interface1,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-46-9B-73,10.248.51.66,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/24/1,IPA_CP&UP_interface2,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-46-77-58,,,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/24/1,IPA_CP_Interface2,AoIP,1/3/2024,1,0,1,1,3086,0,,10.248.52.106,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/24/1,IPA_UP_Interface2,AoIP,1/3/2024,1,0,1,2,3096,0,,10.248.52.110,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/24/2,IPGB_Interface2,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-46-8D-A7,10.248.43.182,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/24/3,IPAbis_Interface2,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-46-A3-F6,10.248.51.70,30,,
207,EMS6,BSCZ_DOBO1,AMBON,207-1/3/24/4,IPAbis_TestSite_IF_IP,Abis,1/3/2024,1,0,4,0,0,0,00-19-C6-46-BA-45,192.168.2.2,28,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-43-4F-7B,,,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3083,0,,10.248.52.130,30,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3093,0,,10.248.52.134,30,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/23/2,IPGB_Interface1_1/3/23,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-43-65-CA,10.248.43.194,30,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/23/3,IPAbis_Interface1_1/3/23,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-43-7C-19,10.248.51.98,30,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/24/1,IPA_CP&UP_interface2_1/3/24,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-43-57-FE,,,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/24/1,IPA_CP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,1,3084,0,,10.248.52.138,30,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/24/1,IPA_UP_Interface2_1/3/24,AoIP,1/3/2024,1,0,1,2,3094,0,,10.248.52.142,30,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/24/2,IPGB_Interface2_1/3/24,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-43-6E-4D,10.248.43.198,30,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/24/3,IPAbis_Interface2_1/3/24,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-43-84-9C,10.248.51.102,30,,
208,EMS6,BSCZ_TUAL,SORONG,208-1/3/25/1,IPAbis_TestSite_IF_IP,Abis,1/3/2025,1,0,1,0,0,0,00-19-C6-43-60-81,192.168.2.2,28,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/23/1,IPA_CP&UP_IF1,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-4C-4A-4C,,,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/23/1,IPA_CP_IF1,AoIP,1/3/2023,1,0,1,1,3089,0,,10.248.52.2,30,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/23/1,IPA_UP_IF1,AoIP,1/3/2023,1,0,1,2,3099,0,,10.248.52.6,30,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/23/2,IPGB_IF1,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-4C-60-9B,10.248.43.130,30,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/23/3,ABIS_IF1,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-4C-76-EA,10.248.51.2,30,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/24/1,IPA_CP&UP_IF2,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-4C-52-CF,,,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/24/1,IPA_CP_IF2,AoIP,1/3/2024,1,0,1,1,3090,0,,10.248.52.10,30,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/24/1,IPA_UP_IF2,AoIP,1/3/2024,1,0,1,2,3100,0,,10.248.52.14,30,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/24/2,IPGB_IF2,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-4C-69-1E,10.248.43.134,30,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/24/3,ABIS_IF2,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-4C-7F-6D,10.248.51.6,30,,
221,EMS6,BSCZ_SORONG2,AMBON,221-1/3/26/1,IPAbis_TestSite,Abis,1/3/2026,1,0,1,0,0,0,00-19-C6-4C-63-D5,192.168.2.2,28,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/23/1,IPA_CP&UP_INF1,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-4D-D9-F9,,,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/23/1,IPA_CP_INF1,AoIP,1/3/2023,1,0,1,1,3087,0,,10.248.49.66,30,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/23/1,IPA_UP_INF1,AoIP,1/3/2023,1,0,1,2,3093,0,,10.248.49.70,30,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/23/2,IPGB_INF1,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-4D-F0-48,10.248.43.42,30,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/23/3,ABIS_INF1,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-4E-06-97,10.248.50.82,30,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/24/1,IPA_CP&UP_INF2,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-4D-E2-7C,,,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/24/1,IPA_CP_INF2,AoIP,1/3/2024,1,0,1,1,3088,0,,10.248.49.74,30,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/24/1,IPA_UP_INF2,AoIP,1/3/2024,1,0,1,2,3098,0,,10.248.49.78,30,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/24/2,IPGB_INF2,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-4D-F8-CB,10.248.43.46,30,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/24/3,ABIS_INF2,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-4E-0F-1A,10.248.50.86,30,,
222,EMS6,BSCZ_SORONG1,AMBON,222-1/3/26/1,IPAbis_INF_BTS Dummy,Abis,1/3/2026,1,0,1,0,0,0,00-19-C6-4D-F3-82,192.168.1.2,24,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/23/1,A(1-3-23) IF 1,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-3F-69-A7,,,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/23/1,A(1-3-23) IF 1 For CP1,AoIP,1/3/2023,1,0,1,1,3085,0,,10.248.49.162,30,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/23/1,A(1-3-23) IF 1 For UP1,AoIP,1/3/2023,1,0,1,2,3095,0,,10.248.49.166,30,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/23/2,Gb(1-3-23) IF 1,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-3F-7F-F6,10.248.43.82,30,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/23/3,Abis(1-3-23) IF 1,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-3F-96-45,10.248.50.162,30,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/23/4,Abis(1-3-23)IF_toDummyBTS,Abis,1/3/2023,1,0,4,0,0,0,00-19-C6-3F-AC-94,192.168.1.2,24,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/24/1,A(1-3-24) IF 2,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-3F-72-2A,,,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/24/1,A(1-3-24) IF 2 For CP2,AoIP,1/3/2024,1,0,1,1,3086,0,,10.248.49.170,30,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/24/1,A(1-3-24) IF 2 For UP2,AoIP,1/3/2024,1,0,1,2,3096,0,,10.248.49.174,30,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/24/2,Gb(1-3-24) IF2,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-3F-88-79,10.248.43.86,30,,
223,EMS6,BSCZ_MANOKWARI1,AMBON,223-1/3/24/3,Abis(1-3-24) IF2,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-3F-9E-C8,10.248.50.166,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/23/1,IPA_CP&UP_INF1,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-40-F9-54,,,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/23/1,IPA_CP_INF1,AoIP,1/3/2023,1,0,1,1,3085,0,,10.248.49.194,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/23/1,IPA_UP_INF1,AoIP,1/3/2023,1,0,1,2,3095,0,,10.248.49.198,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/23/2,IPGB_INF1,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-41-0F-A3,10.248.43.98,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/23/3,ABIS_INF1,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-41-25-F2,10.248.50.194,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/24/1,IPA_CP&UP_INF2,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-41-01-D7,,,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/24/1,IPA_CP_INF2,AoIP,1/3/2024,1,0,1,1,3086,0,,10.248.49.202,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/24/1,IPA_UP_INF2,AoIP,1/3/2024,1,0,1,2,3096,0,,10.248.49.206,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/24/2,IPGB_INF2,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-41-18-26,10.248.43.102,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/24/3,ABIS_INF2,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-41-2E-75,10.248.50.198,30,,
224,EMS6,BSCZ_FAKFAK1,SORONG,224-1/3/26/1,IPAbis_INF_BTS Dummy,Abis,1/3/2026,1,0,1,0,0,0,00-19-C6-41-12-DD,192.168.1.2,24,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/23/1,IPA_CP&UP_IF1,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-42-89-01,,,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/23/1,IPA_CP_IF1,AoIP,1/3/2023,1,0,1,1,3081,0,,10.248.52.34,30,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/23/1,IPA_UP_IF1,AoIP,1/3/2023,1,0,1,2,3091,0,,10.248.52.38,30,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/23/2,IPGB_IF1,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-42-9F-50,10.248.43.146,30,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/23/3,IPAbis_IF1,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-42-B5-9F,10.248.51.18,30,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/24/1,IPA_CP&UP_IF2,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-42-91-84,,,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/24/1,IPA_CP_IF2,AoIP,1/3/2024,1,0,1,1,3082,0,,10.248.52.42,30,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/24/1,IPA_UP_IF2,AoIP,1/3/2024,1,0,1,2,3092,0,,10.248.52.46,30,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/24/2,IPGB_IF2,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-42-A7-D3,10.248.43.150,30,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/24/3,IPAbis_IF2,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-42-BE-22,10.248.51.22,30,,
225,EMS6,BSCZ_KAIMANA1,SORONG,225-1/3/24/4,IPAbis_TestSite_IF_IP,Abis,1/3/2024,1,0,4,0,0,0,00-19-C6-42-D4-71,192.168.2.2,28,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/23/1,IPA_CP&UP_INF1,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-4D-D9-F9,,,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/23/1,IPA_CP_INF1,AoIP,1/3/2023,1,0,1,1,3087,0,,10.248.52.50,30,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/23/1,IPA_UP_INF1,AoIP,1/3/2023,1,0,1,2,3097,0,,10.248.52.54,30,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/23/3,ABIS_INF1,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-4E-06-97,10.248.51.34,30,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/24/1,IPA_CP&UP_INF2,AoIP,1/3/2024,1,0,1,0,0,0,00-19-C6-4D-E2-7C,,,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/24/1,IPA_CP_INF2,AoIP,1/3/2024,1,0,1,1,3089,0,,10.248.52.58,30,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/24/1,IPA_UP_INF2,AoIP,1/3/2024,1,0,1,2,3099,0,,10.248.52.62,30,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/24/2,IPGB_INF2,IPGB,1/3/2024,1,0,2,0,0,0,00-19-C6-4D-F8-CB,10.248.43.158,30,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/24/3,ABIS_INF2,Abis,1/3/2024,1,0,3,0,0,0,00-19-C6-4E-0F-1A,10.248.51.38,30,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/24/4,IPGB_INF1,IPGB,1/3/2024,1,0,4,0,0,0,00-19-C6-44-64-1E,10.248.43.154,30,,
226,EMS6,BSCZ_BINTUNI1,AMBON,226-1/3/25/1,IPAbis_INF_BTS Dummy,Abis,1/3/2025,1,0,1,0,0,0,00-19-C6-4D-F3-82,192.168.2.2,24,,
240,EMS6,BSCZ_ASIKI1,TIMIKA,240-1/3/23/1,IPA_CP&UP_interface1_1/3/23,AoIP,1/3/2023,1,0,1,0,0,0,00-19-C6-49-F4-25,,,,
240,EMS6,BSCZ_ASIKI1,TIMIKA,240-1/3/23/1,IPA_CP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,1,3083,0,,10.252.153.114,30,,
240,EMS6,BSCZ_ASIKI1,TIMIKA,240-1/3/23/1,IPA_UP_Interface1_1/3/23,AoIP,1/3/2023,1,0,1,2,3093,0,,10.252.153.118,30,,
240,EMS6,BSCZ_ASIKI1,TIMIKA,240-1/3/23/2,IPGB_Interface1_1/3/23,IPGB,1/3/2023,1,0,2,0,0,0,00-19-C6-4A-0A-74,10.252.150.58,30,,
240,EMS6,BSCZ_ASIKI1,TIMIKA,240-1/3/23/3,IPAbis_Interface1_1/3/23,Abis,1/3/2023,1,0,3,0,0,0,00-19-C6-4A-20-C3,10.252.155.74,30,,
